name,country,label
Benetton,Italian,10
Benini,Italian,10
Benivieni,Italian,10
Benvenuti,Italian,10
Berardi,Italian,10
Bergamaschi,Italian,10
Berti,Italian,10
Bertolini,Italian,10
Biancardi,Italian,10
Bianchi,Italian,10
Bicchieri,Italian,10
Biondi,Italian,10
Biondo,Italian,10
Boerio,Italian,10
Bologna,Italian,10
Bondesan,Italian,10
Bonomo,Italian,10
Borghi,Italian,10
Borgnino,Italian,10
Borgogni,Italian,10
Bosco,Italian,10
Bove,Italian,10
Bovér,Italian,10
Boveri,Italian,10
Brambani,Italian,10
Brambilla,Italian,10
Breda,Italian,10
Brioschi,Italian,10
Brivio,Italian,10
Brunetti,Italian,10
Bruno,Italian,10
Buffone,Italian,10
Bulgarelli,Italian,10
Bulgari,Italian,10
Buonarroti,Italian,10
Busto,Italian,10
Caiazzo,Italian,10
Caito,Italian,10
Caivano,Italian,10
Calabrese,Italian,10
Calligaris,Italian,10
Campana,Italian,10
Campo,Italian,10
Cantu,Italian,10
Capello,Italian,10
Capello,Italian,10
Capello,Italian,10
Capitani,Italian,10
Carbone,Italian,10
Carboni,Italian,10
Carideo,Italian,10
Carlevaro,Italian,10
Caro,Italian,10
Carracci,Italian,10
Carrara,Italian,10
Caruso,Italian,10
Cassano,Italian,10
Castro,Italian,10
Catalano,Italian,10
Cattaneo,Italian,10
Cavalcante,Italian,10
Cavallo,Italian,10
Cingolani,Italian,10
Cino,Italian,10
Cipriani,Italian,10
Cisternino,Italian,10
Coiro,Italian,10
Cola,Italian,10
Colombera,Italian,10
Colombo,Italian,10
Columbo,Italian,10
Como,Italian,10
Como,Italian,10
Confortola,Italian,10
Conti,Italian,10
Corna,Italian,10
Corti,Italian,10
Corvi,Italian,10
Costa,Italian,10
Costantini,Italian,10
Costanzo,Italian,10
Cracchiolo,Italian,10
Cremaschi,Italian,10
Cremona,Italian,10
Cremonesi,Italian,10
Crespo,Italian,10
Croce,Italian,10
Crocetti,Italian,10
Cucinotta,Italian,10
Cuocco,Italian,10
Cuoco,Italian,10
D'ambrosio,Italian,10
Damiani,Italian,10
D'amore,Italian,10
D'angelo,Italian,10
D'antonio,Italian,10
De angelis,Italian,10
De campo,Italian,10
De felice,Italian,10
De filippis,Italian,10
De fiore,Italian,10
De laurentis,Italian,10
De luca,Italian,10
De palma,Italian,10
De rege,Italian,10
De santis,Italian,10
De vitis,Italian,10
Di antonio,Italian,10
Di caprio,Italian,10
Di mercurio,Italian,10
Dinapoli,Italian,10
Dioli,Italian,10
Di pasqua,Italian,10
Di pietro,Italian,10
Di stefano,Italian,10
Donati,Italian,10
D'onofrio,Italian,10
Drago,Italian,10
Durante,Italian,10
Elena,Italian,10
Episcopo,Italian,10
Ermacora,Italian,10
Esposito,Italian,10
Evangelista,Italian,10
Fabbri,Italian,10
Fabbro,Italian,10
Falco,Italian,10
Faraldo,Italian,10
Farina,Italian,10
Farro,Italian,10
Fattore,Italian,10
Fausti,Italian,10
Fava,Italian,10
Favero,Italian,10
Fermi,Italian,10
Ferrara,Italian,10
Ferrari,Italian,10
Ferraro,Italian,10
Ferrero,Italian,10
Ferro,Italian,10
Fierro,Italian,10
Filippi,Italian,10
Fini,Italian,10
Fiore,Italian,10
Fiscella,Italian,10
Fiscella,Italian,10
Fonda,Italian,10
Fontana,Italian,10
Fortunato,Italian,10
Franco,Italian,10
Franzese,Italian,10
Furlan,Italian,10
Gabrielli,Italian,10
Gagliardi,Italian,10
Gallo,Italian,10
Ganza,Italian,10
Garfagnini,Italian,10
Garofalo,Italian,10
Gaspari,Italian,10
Gatti,Italian,10
Genovese,Italian,10
Gentile,Italian,10
Germano,Italian,10
Giannino,Italian,10
Gimondi,Italian,10
Giordano,Italian,10
Gismondi,Italian,10
Giùgovaz,Italian,10
Giunta,Italian,10
Goretti,Italian,10
Gori,Italian,10
Greco,Italian,10
Grillo,Italian,10
Grimaldi,Italian,10
Gronchi,Italian,10
Guarneri,Italian,10
Guerra,Italian,10
Guerriero,Italian,10
Guidi,Italian,10
Guttuso,Italian,10
Idoni,Italian,10
Innocenti,Italian,10
Labriola,Italian,10
Làconi,Italian,10
Laganà,Italian,10
Lagomarsìno,Italian,10
Lagorio,Italian,10
Laguardia,Italian,10
Lama,Italian,10
Lamberti,Italian,10
Lamon,Italian,10
Landi,Italian,10
Lando,Italian,10
Landolfi,Italian,10
Laterza,Italian,10
Laurito,Italian,10
Lazzari,Italian,10
Lecce,Italian,10
Leccese,Italian,10
Leggièri,Italian,10
Lèmmi,Italian,10
Leone,Italian,10
Leoni,Italian,10
Lippi,Italian,10
Locatelli,Italian,10
Lombardi,Italian,10
Longo,Italian,10
Lupo,Italian,10
Luzzatto,Italian,10
Maestri,Italian,10
Magro,Italian,10
Mancini,Italian,10
Manco,Italian,10
Mancuso,Italian,10
Manfredi,Italian,10
Manfredonia,Italian,10
Mantovani,Italian,10
Marchegiano,Italian,10
Marchesi,Italian,10
Marchetti,Italian,10
Marchioni,Italian,10
Marconi,Italian,10
Mari,Italian,10
Maria,Italian,10
Mariani,Italian,10
Marino,Italian,10
Marmo,Italian,10
Martelli,Italian,10
Martinelli,Italian,10
Masi,Italian,10
Masin,Italian,10
Mazza,Italian,10
Merlo,Italian,10
Messana,Italian,10
Micheli,Italian,10
Milani,Italian,10
Milano,Italian,10
Modugno,Italian,10
Mondadori,Italian,10
Mondo,Italian,10
Montagna,Italian,10
Montana,Italian,10
Montanari,Italian,10
Monte,Italian,10
Monti,Italian,10
Morandi,Italian,10
Morello,Italian,10
Moretti,Italian,10
Morra,Italian,10
Moschella,Italian,10
Mosconi,Italian,10
Motta,Italian,10
Muggia,Italian,10
Muraro,Italian,10
Murgia,Italian,10
Murtas,Italian,10
Nacar,Italian,10
Naggi,Italian,10
Naggia,Italian,10
Naldi,Italian,10
Nana,Italian,10
Nani,Italian,10
Nanni,Italian,10
Nannini,Italian,10
Napoleoni,Italian,10
Napoletani,Italian,10
Napoliello,Italian,10
Nardi,Italian,10
Nardo,Italian,10
Nardovino,Italian,10
Nasato,Italian,10
Nascimbene,Italian,10
Nascimbeni,Italian,10
Natale,Italian,10
Nave,Italian,10
Nazario,Italian,10
Necchi,Italian,10
Negri,Italian,10
Negrini,Italian,10
Nelli,Italian,10
Nenci,Italian,10
Nepi,Italian,10
Neri,Italian,10
Neroni,Italian,10
Nervetti,Italian,10
Nervi,Italian,10
Nespola,Italian,10
Nicastro,Italian,10
Nicchi,Italian,10
Nicodemo,Italian,10
Nicolai,Italian,10
Nicolosi,Italian,10
Nicosia,Italian,10
Nicotera,Italian,10
Nieddu,Italian,10
Nieri,Italian,10
Nigro,Italian,10
Nisi,Italian,10
Nizzola,Italian,10
Noschese,Italian,10
Notaro,Italian,10
Notoriano,Italian,10
Oberti,Italian,10
Oberto,Italian,10
Ongaro,Italian,10
Orlando,Italian,10
Orsini,Italian,10
Pace,Italian,10
Padovan,Italian,10
Padovano,Italian,10
Pagani,Italian,10
Pagano,Italian,10
Palladino,Italian,10
Palmisano,Italian,10
Palumbo,Italian,10
Panzavecchia,Italian,10
Parisi,Italian,10
Parma,Italian,10
Parodi,Italian,10
Parri,Italian,10
Parrino,Italian,10
Passerini,Italian,10
Pastore,Italian,10
Paternoster,Italian,10
Pavesi,Italian,10
Pavone,Italian,10
Pavoni,Italian,10
Pecora,Italian,10
Pedrotti,Italian,10
Pellegrino,Italian,10
Perugia,Italian,10
Pesaresi,Italian,10
Pesaro,Italian,10
Pesce,Italian,10
Petri,Italian,10
Pherigo,Italian,10
Piazza,Italian,10
Piccirillo,Italian,10
Piccoli,Italian,10
Pierno,Italian,10
Pietri,Italian,10
Pini,Italian,10
Piovene,Italian,10
Piraino,Italian,10
Pisani,Italian,10
Pittaluga,Italian,10
Poggi,Italian,10
Poggio,Italian,10
Poletti,Italian,10
Pontecorvo,Italian,10
Portelli,Italian,10
Porto,Italian,10
Portoghese,Italian,10
Potenza,Italian,10
Pozzi,Italian,10
Profeta,Italian,10
Prosdocimi,Italian,10
Provenza,Italian,10
Provenzano,Italian,10
Pugliese,Italian,10
Quaranta,Italian,10
Quattrocchi,Italian,10
Ragno,Italian,10
Raimondi,Italian,10
Rais,Italian,10
Rana,Italian,10
Raneri,Italian,10
Rao,Italian,10
Rapallino,Italian,10
Ratti,Italian,10
Ravenna,Italian,10
Ré,Italian,10
Ricchetti,Italian,10
Ricci,Italian,10
Riggi,Italian,10
Righi,Italian,10
Rinaldi,Italian,10
Riva,Italian,10
Rizzo,Italian,10
Robustelli,Italian,10
Rocca,Italian,10
Rocchi,Italian,10
Rocco,Italian,10
Roma,Italian,10
Roma,Italian,10
Romagna,Italian,10
Romagnoli,Italian,10
Romano,Italian,10
Romano,Italian,10
Romero,Italian,10
Roncalli,Italian,10
Ronchi,Italian,10
Rosa,Italian,10
Rossi,Italian,10
Rossini,Italian,10
Rotolo,Italian,10
Rovigatti,Italian,10
Ruggeri,Italian,10
Russo,Italian,10
Rustici,Italian,10
Ruzzier,Italian,10
Sabbadin,Italian,10
Sacco,Italian,10
Sala,Italian,10
Salomon,Italian,10
Salucci,Italian,10
Salvaggi,Italian,10
Salvai,Italian,10
Salvail,Italian,10
Salvatici,Italian,10
Salvay,Italian,10
Sanna,Italian,10
Sansone,Italian,10
Santini,Italian,10
Santoro,Italian,10
Sapienti,Italian,10
Sarno,Italian,10
Sarti,Italian,10
Sartini,Italian,10
Sarto,Italian,10
Savona,Italian,10
Scarpa,Italian,10
Scarsi,Italian,10
Scavo,Italian,10
Sciacca,Italian,10
Sciacchitano,Italian,10
Sciarra,Italian,10
Scordato,Italian,10
Scotti,Italian,10
Scutese,Italian,10
Sebastiani,Italian,10
Sebastino,Italian,10
Segreti,Italian,10
Selmone,Italian,10
Selvaggio,Italian,10
Serafin,Italian,10
Serafini,Italian,10
Serpico,Italian,10
Sessa,Italian,10
Sgro,Italian,10
Siena,Italian,10
Silvestri,Italian,10
Sinagra,Italian,10
Sinagra,Italian,10
Soldati,Italian,10
Somma,Italian,10
Sordi,Italian,10
Soriano,Italian,10
Sorrentino,Italian,10
Spada,Italian,10
Spanò,Italian,10
Sparacello,Italian,10
Speziale,Italian,10
Spini,Italian,10
Stabile,Italian,10
Stablum,Italian,10
Stilo,Italian,10
Sultana,Italian,10
Tafani,Italian,10
Tamàro,Italian,10
Tamboia,Italian,10
Tanzi,Italian,10
Tarantino,Italian,10
Taverna,Italian,10
Tedesco,Italian,10
Terranova,Italian,10
Terzi,Italian,10
Tessaro,Italian,10
Testa,Italian,10
Tiraboschi,Italian,10
Tivoli,Italian,10
Todaro,Italian,10
Toloni,Italian,10
Tornincasa,Italian,10
Toselli,Italian,10
Tosetti,Italian,10
Tosi,Italian,10
Tosto,Italian,10
Trapani,Italian,10
Traversa,Italian,10
Traversi,Italian,10
Traversini,Italian,10
Traverso,Italian,10
Trucco,Italian,10
Trudu,Italian,10
Tumicelli,Italian,10
Turati,Italian,10
Turchi,Italian,10
Uberti,Italian,10
Uccello,Italian,10
Uggeri,Italian,10
Ughi,Italian,10
Ungaretti,Italian,10
Ungaro,Italian,10
Vacca,Italian,10
Vaccaro,Italian,10
Valenti,Italian,10
Valentini,Italian,10
Valerio,Italian,10
Varano,Italian,10
Ventimiglia,Italian,10
Ventura,Italian,10
Verona,Italian,10
Veronesi,Italian,10
Vescovi,Italian,10
Vespa,Italian,10
Vestri,Italian,10
Vicario,Italian,10
Vico,Italian,10
Vigo,Italian,10
Villa,Italian,10
Vinci,Italian,10
Vinci,Italian,10
Viola,Italian,10
Vitali,Italian,10
Viteri,Italian,10
Voltolini,Italian,10
Zambrano,Italian,10
Zanetti,Italian,10
Zangari,Italian,10
Zappa,Italian,10
Zeni,Italian,10
Zini,Italian,10
Zino,Italian,10
Zunino,Italian,10
